return_id,order_id,product_name,customer_name,return_date,reason,quantity_returned,refund_amount
RET-26515,CA-2017-163265,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Joy Smith,2025-08-05,Defective,2,16.13
RET-77065,CA-2016-145261,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Adrian Hane,2025-06-07,Defective,2,63.36
RET-30975,CA-2014-132500,Logitech Wireless Touch Keyboard K400,Gary Zandusky,2023-02-20,Damaged,2,47.55
RET-41632,CA-2015-134894,Eureka The Boss Cordless Rechargeable Stick Vac,Darren Koutras,2024-05-10,Not as Described,3,140.48
RET-24475,CA-2015-165057,Boston 19500 Mighty Mite Electric Pencil Sharpener,Steven Cartwright,2024-03-08,Damaged,7,140.68
RET-76518,CA-2014-167199,Wireless Extenders zBoost YX545 SOHO Signal Booster,Maria Etezadi,2022-07-05,Not as Described,3,483.03
RET-26351,CA-2016-159212,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Katherine Murray,2025-04-07,Changed Mind,1,10.37
RET-69394,CA-2014-125997,Ooma Telo VoIP Home Phone System,Mitch Webber,2023-03-04,Not as Described,5,596.8
RET-92279,CA-2015-135853,Maxell 4.7GB DVD+RW 3/Pack,Cynthia Arntzen,2024-05-21,Defective,10,145.46
RET-49216,CA-2014-131051,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Toby Ritter,2023-05-31,Not as Described,3,49.28
RET-78113,CA-2015-166219,Hon 2111 Invitation Series Straight Table,Ben Peterman,2024-02-21,Wrong Item,1,97.57
RET-35238,CA-2017-122077,Avery 491,Jason Fortune-,2025-10-25,Not as Described,3,8.95
RET-65796,CA-2017-140872,WD My Passport Ultra 1TB Portable External Hard Drive,Nick Radford,2025-11-20,Changed Mind,1,45.78
RET-27047,US-2016-100839,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Noah Childs,2025-03-18,Changed Mind,1,6.76
RET-98712,CA-2016-107790,Wireless Extenders zBoost YX545 SOHO Signal Booster,Erica Hackney,2025-04-29,Defective,1,123.31
RET-61744,CA-2014-159835,Hon Every-Day Series Multi-Task Chairs,Randy Bradley,2023-05-02,Not as Described,5,599.9
RET-67682,CA-2014-160157,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Mark Hamilton,2023-06-10,Changed Mind,2,117.98
RET-28919,CA-2017-113460,Global Highback Leather Tilter in Burgundy,Katherine Nockton,2026-05-03,Defective,2,175.57
RET-26958,US-2017-132381,Bevis Boat-Shaped Conference Table,Dean percer,2026-01-29,Defective,2,296.36
RET-69694,CA-2014-158225,Tennsco Commercial Shelving,Sanjit Engle,2023-03-24,Changed Mind,1,19.1
RET-58409,CA-2017-101308,i.Sound Portable Power - 8000 mAh,Frank Gastineau,2026-03-06,Damaged,1,41.92
RET-58442,CA-2015-169677,Avery 508,Karen Seio,2023-07-05,Defective,2,8.07
RET-25432,US-2016-113649,Kensington 7 Outlet MasterPiece Power Center,Helen Andreada,2025-01-21,Not as Described,1,128.79
RET-73691,CA-2014-108609,Hon 94000 Series Round Tables,Anthony Jacobs,2023-04-12,Damaged,6,917.67
RET-87283,CA-2017-134194,"Wilson Jones 1"" Hanging DublLock Ring Binders",Guy Armstrong,2026-06-22,Changed Mind,1,0.87
RET-38256,CA-2017-118199,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Laurel Beltran,2025-10-13,Wrong Item,2,195.54
RET-26033,CA-2017-156412,Storex Dura Pro Binders,Charles McCrossin,2026-06-02,Defective,3,4.8
RET-64732,CA-2017-109085,Vtech CS6719,Christine Kargatis,2025-07-31,Changed Mind,1,56.1
RET-54279,CA-2014-136399,GE 30524EE4,Chad Cunningham,2023-06-06,Changed Mind,3,429.53
RET-76160,US-2016-151827,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Carlos Soltero,2024-09-18,Changed Mind,1,15.23
RET-29527,CA-2016-129280,Tennsco Industrial Shelving,Susan MacKendrick,2024-10-30,Not as Described,4,146.1
RET-61825,CA-2017-118892,HON 5400 Series Task Chairs for Big and Tall,Tom Prescott,2026-01-22,Not as Described,7,3013.86
RET-68077,CA-2016-159912,O'Sullivan 5-Shelf Heavy-Duty Bookcases,George Bell,2025-02-18,Not as Described,1,40.63
RET-13251,CA-2015-130204,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",David Bremer,2024-02-26,Defective,1,25.2
RET-94562,CA-2017-142867,Xerox 1900,Philisse Overcash,2025-09-09,Damaged,3,8.85
RET-91094,US-2015-137533,Xerox 226,Jim Kriz,2024-06-10,Defective,1,4.35
RET-78387,CA-2017-134810,Harbour Creations Steel Folding Chair,Matt Connell,2025-10-30,Wrong Item,1,68.41
RET-12446,CA-2015-123505,Xerox 1970,Andy Reiter,2024-05-19,Damaged,2,8.97
RET-12486,CA-2014-160766,Vtech CS6719,Darrin Martin,2023-03-10,Not as Described,3,240.73
RET-85963,US-2016-168410,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Benjamin Venier,2024-08-18,Changed Mind,1,83.88
RET-15896,CA-2017-161578,Xerox 1898,Rick Bensley,2026-05-21,Changed Mind,2,11.76
RET-33659,CA-2014-131002,Xerox 2000,Tom Boeckenhauer,2023-03-09,Changed Mind,1,5.62
RET-21930,CA-2017-117632,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Charles Sheldon,2025-10-15,Damaged,1,6.81
RET-28878,US-2014-148838,Xerox 1926,Christine Phan,2022-08-23,Wrong Item,5,20.76
RET-63382,CA-2014-122931,Nontoxic Chalk,Suzanne McNair,2023-03-11,Wrong Item,1,1.17
RET-17667,CA-2017-131016,Newell 314,Dan Campbell,2026-02-22,Not as Described,2,7.47
RET-64109,CA-2016-131835,Kensington 4 Outlet MasterPiece Compact Power Control Center,Matt Collister,2025-01-01,Not as Described,1,70.26
RET-25855,CA-2017-143035,Logitech G19 Programmable Gaming Keyboard,Chuck Clark,2026-03-14,Damaged,2,245.08
RET-86812,CA-2017-148810,Hon Comfortask Task/Swivel Chairs,Dan Reichenbach,2025-12-05,Wrong Item,1,86.66
RET-45296,CA-2017-118017,Memorex Micro Travel Drive 16 GB,Lena Cacioppo,2026-05-21,Damaged,7,88.64
RET-18579,CA-2015-132626,Wilson Jones Active Use Binders,Brian Thompson,2023-12-22,Changed Mind,4,26.52
RET-12440,US-2016-143280,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Tracy Zic,2024-07-25,Not as Described,1,33.58
RET-42285,CA-2016-160304,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Brendan Murry,2024-06-22,Defective,3,162.64
RET-63313,CA-2015-107685,Xerox 1997,John Murray,2024-05-23,Changed Mind,2,11.16
RET-28660,CA-2014-154669,Advantus Rolling Drawer Organizers,Tamara Manning,2023-01-13,Not as Described,11,380.99
RET-80455,CA-2017-160927,"DAX Value U-Channel Document Frames, Easel Back",Tamara Manning,2025-07-19,Changed Mind,1,4.75
RET-70902,CA-2014-116673,Stackable Trays,Jas O'Carroll,2023-06-04,Defective,2,4.98
RET-10071,US-2017-161935,"SAFCO Mobile Desk Side File, Wire Frame",John Lee,2025-12-26,Damaged,6,204.1
RET-99128,CA-2017-150910,"Bevis Round Bullnose 29"" High Table Top",Jack Lebron,2026-06-09,Changed Mind,3,429.88
RET-76889,CA-2017-134565,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Tom Boeckenhauer,2025-11-25,Not as Described,3,146.96
RET-83804,CA-2017-105410,"ACCOHIDE 3-Ring Binder, Blue, 1""",Natalie DeCherney,2025-08-23,Damaged,2,6.26
RET-26118,US-2016-155768,Xerox 1886,Laurel Beltran,2025-05-13,Wrong Item,1,42.11
RET-37636,CA-2014-118339,Bionaire Personal Warm Mist Humidifier/Vaporizer,Bradley Nguyen,2022-09-12,Defective,2,91.5
RET-54909,CA-2016-112256,Xerox 231,Chloris Kastensmidt,2025-01-11,Not as Described,1,5.06
RET-42234,CA-2014-130918,Acme Serrated Blade Letter Opener,Jeremy Pistek,2023-02-18,Not as Described,3,6.8
RET-88579,CA-2017-106355,Newell 318,Alyssa Tate,2025-09-15,Not as Described,2,4.96
RET-10268,CA-2016-132997,Xerox 23,Luke Weiss,2025-04-10,Defective,1,6.02
RET-98172,CA-2014-120474,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Resi PÃ¶lking,2023-05-19,Wrong Item,1,344.06
RET-74091,US-2014-150924,Wilson Jones Impact Binders,Pete Takahito,2023-02-28,Changed Mind,5,5.07
RET-95078,CA-2017-130211,Fellowes Recycled Storage Drawers,Brian DeCherney,2026-04-11,Damaged,1,106.31
RET-98029,CA-2017-163265,"Tennsco Lockers, Gray",Joy Smith,2025-08-05,Changed Mind,1,16.42
RET-59332,CA-2017-111738,Manco Dry-Lighter Erasable Highlighter,Christopher Martinez,2025-06-27,Defective,1,2.65
RET-11105,CA-2015-136728,"Global Value Steno Chair, Gray",Arthur Gainer,2024-02-27,Damaged,4,142.08
RET-68271,CA-2017-125913,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Jack O'Briant,2025-07-03,Damaged,3,20.67
RET-46848,CA-2017-131212,Zipper Ring Binder Pockets,Alan Barnes,2026-05-15,Not as Described,6,12.04
RET-91951,CA-2016-127649,Okidata C331dn Printer,Dionis Lloyd,2025-03-16,Not as Described,1,268.94
RET-74724,CA-2017-129462,Clarity 53712,Joel Eaton,2025-12-14,Not as Described,1,55.88
RET-89433,CA-2015-120621,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Julia West,2023-08-25,Wrong Item,3,648.37
RET-93681,CA-2014-100363,Things To Do Today Spiral Book,Jim Mitchum,2022-09-11,Changed Mind,1,6.32
RET-74751,CA-2017-143252,"Maxell 74 Minute CDR, 10/Pack",Harold Engle,2026-05-24,Wrong Item,2,17.87
RET-84148,US-2016-152051,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Theresa Swint,2024-12-15,Defective,1,131.11
RET-26809,CA-2017-100811,Recycled Eldon Regeneration Jumbo File,Cindy Chapman,2026-05-12,Damaged,2,15.98
RET-39879,US-2017-130953,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Roland Fjeld,2026-01-05,Defective,2,199.1
RET-98864,US-2014-104759,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Dorothy Dickinson,2022-09-26,Damaged,2,67.06
RET-69497,CA-2014-123253,Faber Castell Col-Erase Pencils,Deanra Eno,2023-02-16,Damaged,1,3.66
RET-95200,CA-2015-125234,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Steve Nguyen,2024-05-13,Damaged,3,106.38
RET-63330,CA-2017-162096,12 Colored Short Pencils,Thomas Brumley,2026-05-10,Not as Described,2,4.61
RET-77797,CA-2017-146269,Adjustable Depth Letter/Legal Cart,Mark Hamilton,2026-03-12,Damaged,2,261.05
RET-65058,CA-2015-166492,Xerox 192,Resi PÃ¶lking,2023-10-03,Defective,2,10.49
RET-35507,CA-2017-168396,Avery 473,Bruce Degenhardt,2026-01-20,Not as Described,3,24.87
RET-39573,CA-2015-136798,VTech DS6151,Daniel Lacy,2023-10-13,Changed Mind,3,363.43
RET-53152,US-2016-114013,SAFCO Arco Folding Chair,Stewart Carmichael,2024-08-18,Not as Described,1,162.28
RET-66616,CA-2014-117464,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Naresj Patel,2022-12-27,Damaged,2,38.1
RET-53817,CA-2014-101560,Xerox 1933,Chris Selesnick,2023-05-19,Not as Described,7,79.54
RET-54669,US-2015-130519,"Tenex ""The Solids"" Textured Chair Mats",Nat Gilpin,2024-02-25,Damaged,1,50.08
RET-41030,CA-2016-128818,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Caroline Jumper,2024-11-05,Damaged,3,108.45
RET-91965,CA-2017-144883,Avery 495,Bill Overfelt,2026-02-11,Changed Mind,8,48.02
RET-17954,CA-2015-113901,Avery Heavy-Duty EZD View Binder with Locking Rings,Nicole Hansen,2024-04-09,Damaged,1,5.21
RET-18523,CA-2014-167927,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Xylona Preis,2022-07-05,Wrong Item,3,181.7
RET-49514,US-2015-164448,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Damala Kotsonis,2024-04-04,Defective,13,352.59
RET-98809,CA-2016-112109,GBC Twin Loop Wire Binding Elements,Joe Elijah,2024-12-31,Damaged,2,16.24
RET-59998,CA-2016-145177,Xerox 1924,Paul Prost,2025-04-30,Changed Mind,1,3.97
RET-88587,CA-2014-158372,Luxo Economy Swing Arm Lamp,Ruben Dartt,2023-04-16,Defective,2,33.76
RET-66112,CA-2016-116799,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Jason Gross,2024-08-06,Defective,4,21.44
RET-98575,CA-2015-114048,Staple-based wall hangings,Eric Hoffmann,2024-06-05,Damaged,1,8.45
RET-24156,US-2014-163797,"Alliance Super-Size Bands, Assorted Sizes",Pauline Chand,2022-09-25,Damaged,6,34.27
RET-87710,CA-2017-160395,Lock-Up Easel 'Spel-Binder',Kelly Lampkin,2025-06-03,Wrong Item,5,107.58
RET-43591,CA-2017-155873,Xerox 215,Alejandro Ballentine,2025-12-07,Not as Described,1,6.01
RET-68277,CA-2016-124590,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Susan Pistek,2025-04-28,Wrong Item,8,1291.04
RET-17928,CA-2016-132899,Newell 322,Sarah Foster,2024-09-17,Wrong Item,1,1.75
RET-95420,CA-2015-109708,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Craig Yedwab,2023-11-06,Not as Described,4,421.56
RET-50458,CA-2017-117324,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jeremy Pistek,2026-05-20,Defective,2,190.75
RET-11059,US-2016-128195,Ibico Presentation Index for Binding Systems,Ralph Arnett,2025-01-17,Defective,3,2.09
RET-76467,CA-2014-150301,"Situations Contoured Folding Chairs, 4/Set",Michelle Huthwaite,2022-12-29,Defective,1,51.84
RET-35612,CA-2014-151295,Xerox 1974,Joseph Airdo,2023-05-12,Wrong Item,1,5.29
RET-54767,US-2017-127292,Avanti 4.4 Cu. Ft. Refrigerator,Raymond Messe,2025-07-12,Wrong Item,1,173.21
RET-71263,CA-2014-125542,Fellowes Bankers Box Recycled Super Stor/Drawer,Nona Balk,2023-05-29,Defective,4,162.19
RET-84199,CA-2017-154116,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Khloe Miller,2026-06-09,Not as Described,2,14.77
RET-31270,CA-2014-149958,GBC VeloBinder Manual Binding System,Alan Shonely,2022-09-06,Damaged,3,28.63
RET-10484,CA-2017-137498,Astroparche Fine Business Paper,Liz Carlisle,2026-02-26,Wrong Item,1,4.75
RET-37936,CA-2016-129126,"OIC Colored Binder Clips, Assorted Sizes",Pete Kriz,2025-06-08,Wrong Item,2,6.4
RET-59271,CA-2016-119165,Hon Olson Stacker Stools,Bill Donatelli,2025-04-18,Wrong Item,3,284.3
RET-10881,CA-2014-146591,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Toby Swindell,2022-07-04,Not as Described,2,70.06
RET-82704,CA-2017-101210,Xerox 199,Don Weiss,2026-01-28,Damaged,1,2.98
RET-92750,CA-2016-148593,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Bill Donatelli,2024-11-23,Defective,3,24.7
RET-13890,CA-2016-102932,Acme Forged Steel Scissors with Black Enamel Handles,Shirley Daniels,2025-03-18,Wrong Item,2,15.06
RET-44340,CA-2016-149685,Avery 50,Peter McVee,2025-03-17,Wrong Item,3,25.1
RET-12817,US-2016-139087,Home/Office Personal File Carts,Dennis Kane,2024-12-30,Wrong Item,1,29.05
RET-12751,CA-2015-105599,Anderson Hickey Conga Table Tops & Accessories,Marc Crier,2024-03-07,Wrong Item,2,17.95
RET-37556,US-2015-164448,Prestige Round Ring Binders,Damala Kotsonis,2024-04-15,Not as Described,1,4.22
RET-58804,CA-2016-126158,Clear Mylar Reinforcing Strips,Sanjit Chand,2025-01-11,Wrong Item,4,52.27
RET-18569,CA-2014-105340,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Evan Henry,2023-05-11,Damaged,1,6.76
RET-35124,US-2015-159499,Belkin Standard 104 key USB Keyboard,Eudokia Martin,2024-04-28,Defective,1,11.19
RET-88584,CA-2017-117240,Angle-D Ring Binders,Christine Phan,2026-01-07,Changed Mind,3,11.49
RET-90744,CA-2016-165316,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Jennifer Braxton,2025-01-15,Defective,1,261.28
RET-52949,US-2015-147662,GBC Standard Therm-A-Bind Covers,Karl Braun,2023-07-23,Wrong Item,2,14.32
RET-76619,CA-2017-167381,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Erica Hernandez,2026-02-26,Defective,2,235.81
RET-71691,CA-2015-124450,Cisco SPA525G2 5-Line IP Phone,Greg Tran,2023-10-15,Defective,4,652.33
RET-94550,CA-2017-113278,Microsoft Sculpt Comfort Mouse,Hallie Redmond,2025-06-19,Defective,2,72.05
RET-33461,CA-2016-117919,Southworth 25% Cotton Premium Laser Paper and Envelopes,Todd Boyes,2025-02-10,Not as Described,4,57.78
RET-73346,CA-2017-157966,Plantronics MX500i Earset,Stephanie Ulpright,2025-09-07,Changed Mind,1,31.1
RET-93637,CA-2015-110667,Avery Round Ring Poly Binders,Nicole Fjeld,2023-09-22,Defective,3,6.25
RET-36607,CA-2015-132465,Fellowes Staxonsteel Drawer Files,Don Miller,2024-03-05,Changed Mind,1,162.54
RET-50107,CA-2017-100622,Xerox 1923,Dave Kipp,2026-05-03,Changed Mind,1,4.7
RET-59034,CA-2014-127558,Acme Box Cutter Scissors,Shahid Shariari,2023-04-30,Not as Described,1,10.1
RET-21013,CA-2016-152800,Poly String Tie Envelopes,Susan Pistek,2024-10-03,Not as Described,1,1.69
RET-86541,CA-2017-140872,Wilson Jones Standard D-Ring Binders,Nick Radford,2025-11-20,Damaged,3,3.96
RET-71282,CA-2016-146171,Iceberg Mobile Mega Data/Printer Cart ,Julie Prescott,2024-08-28,Changed Mind,3,319.56
RET-51552,CA-2016-128412,GBC DocuBind P50 Personal Binding Machine,Arthur Prichep,2025-05-26,Not as Described,2,98.37
RET-40643,CA-2016-101161,Computer Printout Paper with Letter-Trim Perforations,Bart Watters,2025-03-28,Not as Described,1,15.86
RET-20802,CA-2014-107181,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Deborah Brumfield,2022-07-27,Not as Described,1,7.46
RET-94365,CA-2017-128426,Storex DuraTech Recycled Plastic Frosted Binders,Joe Kamberova,2026-04-05,Damaged,5,3.83
RET-22898,CA-2016-169943,Nu-Dell Float Frame 11 x 14 1/2,Bradley Nguyen,2024-11-16,Damaged,3,26.54
RET-36254,US-2016-139087,Eldon Image Series Black Desk Accessories,Dennis Kane,2024-12-22,Not as Described,2,6.69
RET-49677,CA-2017-151750,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Janet Martin,2025-06-10,Not as Described,11,9.35
RET-28070,CA-2017-102925,GBC Prestige Therm-A-Bind Covers,Christina DeMoss,2026-04-14,Defective,6,151.65
RET-46942,CA-2016-114713,Acme Softgrip Scissors,Steve Chapman,2024-12-18,Not as Described,1,6.21
RET-86015,CA-2015-113131,Newell 347,Maria Bertelson,2024-03-23,Damaged,4,13.55
RET-39829,US-2014-155817,Advantus Rolling Drawer Organizers,Sara Luxemburg,2023-03-21,Wrong Item,1,29.96
RET-77610,CA-2017-105487,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Chris Selesnick,2026-04-03,Defective,1,16.11
RET-70476,CA-2015-105970,50 Colored Long Pencils,Pete Armstrong,2023-08-30,Not as Described,1,9.6
RET-34621,CA-2016-109666,Panasonic KP-380BK Classic Electric Pencil Sharpener,Kunst Miller,2024-10-17,Changed Mind,1,31.04
RET-68978,CA-2017-161333,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",John Lee,2025-07-29,Defective,4,117.06
RET-26822,CA-2014-149055,Quality Park Security Envelopes,Phillip Breyer,2023-04-26,Not as Described,2,34.66
RET-96356,CA-2017-118213,Easy-staple paper,Adam Bellavance,2026-05-01,Not as Described,1,50.38
RET-99884,CA-2016-134803,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Clay Ludtke,2024-11-10,Changed Mind,2,33.23
RET-86933,CA-2016-112739,LogitechÂ MX Performance Wireless Mouse,Ross DeVincentis,2025-03-01,Damaged,5,137.21
RET-30144,CA-2017-102771,Spigen Samsung Galaxy S5 Case Wallet,Denny Ordway,2025-09-21,Not as Described,1,16.73
RET-89670,CA-2014-105165,Dixon Ticonderoga Core-Lock Colored Pencils,Sam Zeldin,2023-02-28,Defective,3,20.99
RET-36765,CA-2017-144848,Panasonic KX - TS880B Telephone,Darrin Sayre,2025-10-04,Changed Mind,1,41.06
RET-72230,US-2015-123960,Xerox 222,Brian Dahlen,2023-11-16,Damaged,5,28.42
RET-93755,CA-2017-104577,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Chloris Kastensmidt,2025-10-25,Not as Described,5,86.93
RET-82470,CA-2016-114489,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Justin Ellison,2025-05-10,Wrong Item,3,600.82
RET-36083,CA-2017-123036,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Helen Abelman,2026-02-14,Damaged,4,29.84
RET-48155,CA-2014-101833,Southworth 100% Cotton The Best Paper,Frank Gastineau,2023-05-02,Defective,2,19.31
RET-77964,CA-2014-106719,"SlimView Poly Binder, 3/8""",Robert Barroso,2023-01-29,Damaged,2,6.73
RET-63852,CA-2016-164637,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Rick Duston,2024-08-12,Changed Mind,2,83.2
RET-64842,CA-2017-115805,Motorola L804,Katrina Willman,2026-01-08,Changed Mind,1,30.38
RET-37063,CA-2015-100454,Boston 19500 Mighty Mite Electric Pencil Sharpener,Brian Moss,2024-05-16,Wrong Item,1,17.69
RET-97135,CA-2016-166912,Xerox 1893,Bill Eplett,2024-07-15,Changed Mind,1,35.33
RET-75860,CA-2015-156104,Hewlett Packard 610 Color Digital Copier / Printer,Nora Pelletier,2024-05-14,Changed Mind,2,917.48
RET-28702,CA-2014-141313,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Anthony Jacobs,2023-06-08,Changed Mind,2,225.78
RET-42353,CA-2015-138954,Cardinal Holdit Data Disk Pockets,Maya Herman,2024-04-20,Defective,4,21.45
RET-85514,CA-2017-139080,Xerox 192,Chris Selesnick,2025-07-06,Damaged,1,5.78
RET-69809,CA-2017-168641,Ames Color-File Green Diamond Border X-ray Mailers,Kelly Andreada,2026-05-20,Not as Described,1,72.02
RET-32954,CA-2016-162390,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Dave Poirier,2025-05-31,Changed Mind,2,421.53
RET-66633,CA-2015-142944,Canon PC1060 Personal Laser Copier,John Lucas,2023-08-16,Changed Mind,1,548.79
RET-22521,CA-2014-124856,"Dual Level, Single-Width Filing Carts",Lisa DeCherney,2023-03-15,Changed Mind,3,437.13
RET-30700,CA-2015-141250,Bevis Round Conference Table Top & Single Column Base,Paul MacIntyre,2023-07-14,Not as Described,1,86.86
